Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2000-05-31,0.6319655179977417,0.6865100532970796,0.630554973954124,0.653595584360886,433507200
2000-06-01,0.6705230474472046,0.673814283549425,0.6046933029918717,0.6150381636672583,903840000
2000-06-02,0.6963847875595093,0.7504591303718491,0.6695826901102611,0.7053191046458942,792848000
2000-06-05,0.6869801878929138,0.7166033700804464,0.6747546360159188,0.7020268780267599,323668800
2000-06-06,0.6987358331680298,0.7278888273411261,0.6794575043287919,0.6919182097723099,525481600
2000-06-07,0.726478099822998,0.7297693862431507,0.6893311924200116,0.7043786875442662,337019200
2000-06-08,0.7133122086524963,0.7410546535927978,0.7006164564761603,0.7344721304404881,238526400
2000-06-09,0.7203657627105713,0.7368229478846763,0.710020901921524,0.7278886312189667,252358400
2000-06-12,0.6860398054122925,0.7255376474202381,0.6836889155849356,0.7250674493651255,290337600
2000-06-13,0.7109612822532654,0.7123718264447024,0.6634695124191821,0.6860399271019888,351456000
2000-06-14,0.6803975701332092,0.7241270401398574,0.678046630287385,0.7123716377733513,277446400
2000-06-15,0.6949742436408997,0.7024971627305593,0.6695826903714986,0.6865101246891677,248572800
2000-06-16,0.6860398054122925,0.7053189803780823,0.670052770193841,0.7034373845719787,303564800
2000-06-19,0.7269482016563416,0.7363527153569164,0.6756949555278126,0.6813379851824231,394004800
2000-06-20,0.7617443799972534,0.7819631019484685,0.740114310192122,0.7410546562961352,501390400
2000-06-21,0.8369786143302917,0.8567271373306181,0.7570425188667119,0.7598636575145811,490000000
2000-06-22,0.8087649941444397,0.8670718655137517,0.8059439061542403,0.8388592277680741,467712000
2000-06-23,0.7777314782142639,0.821931163712479,0.7645655268237799,0.8092354105219068,204965600
2000-06-26,0.8144080638885498,0.8238125782764484,0.7843147328224652,0.7899569090796629,185354400
2000-06-27,0.7786718010902405,0.8350970362513251,0.7767910586922953,0.8092353341121858,203470400
2000-06-28,0.8191097378730774,0.8332160296341053,0.774910070564348,0.8021823585217774,286428800
2000-06-29,0.7711489796638489,0.811587181328678,0.7683270370106433,0.7984212295091837,203660800
2000-06-30,0.7880761027336121,0.8266335990790792,0.7777312432200969,0.7946586746469573,323097600
2000-07-03,0.8021826148033142,0.8172292571601726,0.7843148337307875,0.7843148337307875,70828800
2000-07-05,0.776790976524353,0.8303951175304002,0.763625027769703,0.8012421318346503,265216000
2000-07-06,0.7796121835708618,0.7965404228901446,0.7466977586830656,0.7899570457162449,309545600
2000-07-07,0.8191097378730774,0.8247527668632892,0.7843145831576547,0.7913673021333347,263603200
2000-07-10,0.859548032283783,0.8764762666358837,0.8087649363987329,0.8139378179706145,397796000
2000-07-11,0.8567271828651428,0.8915231532959094,0.834156716431534,0.8576674787575539,357896000
2000-07-12,0.8858804106712341,0.8868207068163796,0.8482632411077291,0.8745951493090985,225433600
2000-07-13,0.8501444458961487,0.9122118982700999,0.8238125498358853,0.8802378261474242,445659200
2000-07-14,0.8680121898651123,0.8877607104823093,0.8557866377689237,0.859548122029428,190276800
2000-07-17,0.8774168491363525,0.8849397180220384,0.8595482149087773,0.8764764528575575,260002400
2000-07-18,0.8614290356636047,0.8858802465978294,0.8557868580446836,0.8802380689789082,318404800
2000-07-19,0.7927781343460083,0.8548464031852462,0.7786718374530233,0.8303952441467056,457872800
2000-07-20,0.8294548988342285,0.8586078890039062,0.8144082055714534,0.8275741563465999,465572800
2000-07-21,0.8059438467025757,0.8369784239589291,0.7965401872795157,0.8179343486982673,196235200
2000-07-24,0.732591450214386,0.7955992649215456,0.7147228135975063,0.7908974335712023,412171200
2000-07-25,0.7532801628112793,0.7617442811311467,0.7382334719453207,0.7570424507730971,211607200
2000-07-26,0.7532801628112793,0.7711487956570892,0.7410545601153288,0.7499888765382338,210470400
2000-07-27,0.782433032989502,0.8012420090444269,0.7504589640073238,0.7523397059181032,294985600
2000-07-28,0.7269482016563416,0.7899568513460951,0.7053189903666433,0.7866655653619024,237893600
2000-07-31,0.7645653486251831,0.7767909509905193,0.7335316719746446,0.7396439960282957,155299200
2000-08-01,0.7419950366020203,0.7697374810444695,0.7410546402941984,0.7570425326817868,137284000
2000-08-02,0.7109612822532654,0.7513994773202562,0.7100209362003448,0.7372931815959789,162355200
2000-08-03,0.7222466468811035,0.7231870433629302,0.6658214014719389,0.685569878262666,339897600
2000-08-04,0.7128418684005737,0.7711486848867153,0.6968548338490796,0.7443465932777856,263121600
2000-08-07,0.7213061451911926,0.7382335293370526,0.7100209378239828,0.7203657991361216,187348000
2000-08-08,0.7034375667572021,0.7222465485392691,0.6968550434013152,0.7213062024096042,176674400
2000-08-09,0.7147228121757507,0.7288291600087429,0.7109613772374299,0.7241273286677526,379640800
2000-08-10,0.7156631946563721,0.7288291458305729,0.7128421059514813,0.7222465720364161,251714400
2000-08-11,0.7175445556640625,0.7222463857005382,0.6855696303452418,0.704848805957488,238056000
2000-08-14,0.7081400752067566,0.7175445386422927,0.6968548697564247,0.716133191101561,156660000
2000-08-15,0.7024973630905151,0.7213063486869509,0.6996762739053012,0.7109614844563072,114200800
2000-08-16,0.7297695279121399,0.7372933020469008,0.7043788242841988,0.7053192207148634,143673600
2000-08-17,0.7739697694778442,0.7890164581207475,0.7269481580533449,0.7278885038963812,270900000
2000-08-18,0.7523400187492371,0.7796122694066148,0.7504592760564245,0.7730297453179538,190176000
2000-08-21,0.7598636746406555,0.7758507132868864,0.7466977244817635,0.7561013360315217,134467200
2000-08-22,0.7777314782142639,0.7946589147558059,0.7579830031456067,0.7617444380725459,276802400
2000-08-23,0.8172292709350586,0.823812698152336,0.7683269542013363,0.7744401832540577,236863200
2000-08-24,0.8442662358283997,0.8520250558661436,0.8031227526373913,0.822636171974051,310766400
2000-08-25,0.8548462390899658,0.865191099249734,0.8482628631796936,0.850144459114256,334460000
2000-08-28,0.873654305934906,0.8877606494151077,0.8586076667904196,0.8614287546796876,359004800
2000-08-29,0.8905828595161438,0.8943442439911728,0.8680123428048774,0.8708334313852649,267030400
2000-08-30,0.8952845931053162,0.9028083661407891,0.8832940883491761,0.8877608200698432,285392800
2000-08-31,0.9169143438339233,0.9253776057273247,0.8868200673724307,0.8872902653300951,419596800
2000-09-01,0.954531729221344,0.9573528175340406,0.9197357620097972,0.9225568503224939,256872000
2000-09-05,0.9394838213920593,0.964875414479881,0.9366627341675566,0.9427760105956583,298642400
2000-09-06,0.8792977929115295,0.9385441817078003,0.8689529286428348,0.9234974351476188,355404000
2000-09-07,0.9329018592834473,0.941365929149456,0.8764765683944162,0.8896425198259758,217464800
2000-09-08,0.8858804106712341,0.9272589657118375,0.8802382320073283,0.9272589657118375,195518400
2000-09-11,0.8792977929115295,0.9084507890356909,0.874595107034016,0.8830592786550682,187381600
2000-09-12,0.8689525723457336,0.9037486366279072,0.8576673161563908,0.8628401981868385,187997600
2000-09-13,0.8727141618728638,0.8952845765273102,0.853906035459392,0.853906035459392,305984000
2000-09-14,0.8555514812469482,0.8971650615548266,0.8548461339787499,0.8811780272106744,426552000
2000-09-15,0.831100583076477,0.8755361713675023,0.8162889881747695,0.8689527938634642,394514400
2000-09-18,0.9126825332641602,0.9140930277308811,0.828514776584448,0.83133586596615,424536000
2000-09-19,0.9018677473068237,0.9103310105131702,0.881178029478042,0.899045855985764,271510400
2000-09-20,0.9185602068901062,0.9244374316508139,0.8811781042346336,0.8938738539309355,227388000
2000-09-21,0.8529656529426575,0.8971652831028853,0.8313355839910372,0.8802379489680625,510490400
2000-09-22,0.7852551341056824,0.7890166186915196,0.7523398587825458,0.7570424929885663,726700800
2000-09-25,0.8050037026405334,0.8350970375539034,0.7833744367807727,0.793718444649435,435551200
2000-09-26,0.7739697694778442,0.8238124686555534,0.773029423634808,0.8021824048534772,290936800
2000-09-27,0.736352801322937,0.7937183778311601,0.7260079405152052,0.7786717367532164,402259200
2000-09-28,0.8050037026405334,0.8097063371164991,0.7241272592324756,0.7419950402904787,979585600
2000-09-29,0.38745465874671936,0.4363570156142768,0.38181248283268837,0.42413141384136127,7421640800
2000-10-02,0.36488521099090576,0.4025023510078,0.3536000011832712,0.40156197963731777,2424788800
2000-10-03,0.3357321619987488,0.37617038440297346,0.3338505908674075,0.3752300131862513,2038120000
2000-10-04,0.3554806411266327,0.35736135834453,0.3291487417839192,0.336672514689528,1466024000
2000-10-05,0.3319697976112366,0.36864655464562307,0.33102942653848005,0.35359988923196284,873006400
2000-10-06,0.333850622177124,0.3451358311978816,0.3159828391340316,0.34137437109028734,612656800
2000-10-09,0.3272680938243866,0.34419548151380946,0.3178635765985861,0.3404340462819983,597564800
2000-10-10,0.3141021132469177,0.3376129019653973,0.30845905687018205,0.3253873219662589,691101600
2000-10-11,0.2952929735183716,0.31598268936788587,0.28777008198086373,0.3028167439775573,1198422400
2000-10-12,0.30093610286712646,0.3131616804652831,0.2934123305204496,0.30563790811860625,1191064000
2000-10-13,0.3319697976112366,0.3329101686839931,0.30093609571115953,0.3046975297780784,1247752800
2000-10-16,0.32350656390190125,0.34983846315375566,0.3216249677685328,0.33573214236609655,820176000
2000-10-17,0.3028166890144348,0.33008894570421327,0.2962341444188585,0.3263274880621635,601720000
2000-10-18,0.3028166890144348,0.3169230027035857,0.2821269769202326,0.2924718329673337,834265600
2000-10-19,0.28494906425476074,0.2981150140276631,0.2755445740587202,0.2882403508015359,1506724800
2000-10-20,0.2934122383594513,0.3065781829172927,0.2849489513858256,0.2868296929853186,791263200
2000-10-23,0.3065781593322754,0.3094001002119529,0.29247184505988433,0.3049325168373297,551292000
2000-10-24,0.2840087115764618,0.3141020699978765,0.2830683404261453,0.31128095654692706,804451200
2000-10-25,0.2783655822277069,0.2887104406141917,0.2774252364385774,0.28682972392388373,663969600
2000-10-26,0.2783655822277069,0.28400863633239715,0.26331891955942754,0.2830682654312186,721851200
2000-10-27,0.2793060541152954,0.2887105450009067,0.2689611919885032,0.2840087390191185,744503200
2000-10-30,0.2905912697315216,0.2999957600426279,0.28212712549209384,0.28777018129237275,639189600
2000-10-31,0.294352650642395,0.30469748425889714,0.2896508210930788,0.2971745921368611,885880800
2000-11-01,0.3084591329097748,0.31410219067760503,0.2924720889624717,0.2924720889624717,575366400
2000-11-02,0.3357321619987488,0.33761287932013556,0.31692318071674236,0.317863526821407,590693600
2000-11-03,0.3347908556461334,0.3460760859792218,0.3300890509287798,0.3460760859792218,515821600
2000-11-06,0.3225661516189575,0.3404339296636774,0.31410203376865214,0.33761281653812136,393478400
2000-11-07,0.32068464159965515,0.32820838983368067,0.31316172206352966,0.3235065839576454,301963200
2000-11-08,0.3018764853477478,0.32256620888913384,0.2981150256245624,0.32162498387037575,422088800
2000-11-09,0.3037572205066681,0.30845902621425075,0.28682981090291887,0.29905538968702877,476834400
2000-11-10,0.28682976961135864,0.29905534663549377,0.28682976961135864,0.29129650071337543,422251200
2000-11-13,0.29153159260749817,0.3009361072823911,0.27460420950950715,0.28212710304465977,431816000
2000-11-14,0.3046976625919342,0.3084591234104799,0.29435282292081827,0.29999585540280055,409001600
2000-11-15,0.2990553677082062,0.30375719818228847,0.2896508780622323,0.3014062829452473,282357600
2000-11-16,0.2858894169330597,0.29811499474287084,0.2840086998223188,0.2934123356001324,239372000
2000-11-17,0.2783655822277069,0.28965081151537025,0.2746041488470909,0.2887104406141917,446180000
2000-11-20,0.28494906425476074,0.2934123545807139,0.27460422799854695,0.2797762317777249,408066400
2000-11-21,0.28306835889816284,0.2934123668904896,0.28212713387653116,0.2887105359441384,301952000
2000-11-22,0.2783655822277069,0.2877700948250623,0.27648486553739887,0.2830682654312186,280532000
2000-11-24,0.2905912697315216,0.29341235817067046,0.28306835048575363,0.2837736225955408,160932800
2000-11-27,0.2811868190765381,0.2999958023514047,0.27836570512746744,0.29905543103504784,258792800
2000-11-28,0.2713128924369812,0.2858893837788428,0.26990234848949085,0.2811867251814656,269124800
2000-11-29,0.26425936818122864,0.2755445756759054,0.259557537404542,0.27225331422186994,492150400
2000-11-30,0.24827224016189575,0.2557951315282642,0.24262918643744968,0.25109332756328984,809597600
2000-12-01,0.25673651695251465,0.2633190667153252,0.25297420254761155,0.2557952917156642,385705600
2000-12-04,0.25109347701072693,0.2586172266647398,0.2473320165327487,0.2586172266647398,371520800
2000-12-05,0.25579530000686646,0.2623787037932129,0.24639166077119912,0.25485495366174443,613978400
2000-12-06,0.21535703539848328,0.22570187205257497,0.2106552044685525,0.22005969502630382,1374464000
2000-12-07,0.21535703539848328,0.223821154747837,0.2106552044685525,0.21723860651316826,408917600
2000-12-08,0.22664225101470947,0.23040456467490347,0.21723861394519403,0.22288079116449167,435624000
2000-12-11,0.2285228967666626,0.23134483799181618,0.2238210676660663,0.2285228967666626,332511200
2000-12-12,0.23134493827819824,0.24074857544375303,0.22570188207923372,0.22946334196786733,386260000
2000-12-13,0.22570188343524933,0.23416602832352698,0.22382116603566238,0.23416602832352698,344887200
2000-12-14,0.21723856031894684,0.22946328298038718,0.21723856031894684,0.22617202211894444,263317600
2000-12-15,0.2115955501794815,0.22100003960398276,0.2106551790843995,0.2191192974138188,513945600
2000-12-18,0.21441657841205597,0.2200596069907627,0.20971476191913035,0.2191192361585634,325808000
2000-12-19,0.21065518260002136,0.22946330795306835,0.21065518260002136,0.21629735904056702,374007200
2000-12-20,0.21629734337329865,0.22005965624168652,0.20501297875355098,0.2073638938041772,565331200
2000-12-21,0.2115955501794815,0.22570184485528422,0.20877444945026266,0.21441663835267322,366844800
2000-12-22,0.22570188343524933,0.22570188343524933,0.21253593249197508,0.21253593249197508,318052000
2000-12-26,0.22099998593330383,0.22570179004275445,0.2144165862807977,0.22382107342138385,216815200
2000-12-27,0.22288067638874054,0.22288067638874054,0.21347619035223017,0.21582710468698493,325466400
2000-12-28,0.22288067638874054,0.22476141790136242,0.21535693186485205,0.2162972775091178,305177600
2000-12-29,0.22382114827632904,0.22570186552668842,0.21817897141319437,0.2210000598447617,630336000
2001-01-02,0.22382114827632904,0.22946332513946371,0.21911931748234578,0.22382114827632904,452312000
2001-01-03,0.24639159440994263,0.25109342531745255,0.21723860547725543,0.21817897668116884,817073600
2001-01-04,0.25673651695251465,0.2783657377924388,0.25297420254761155,0.27295865859102564,739396000
2001-01-05,0.24639159440994263,0.2614382870342715,0.24168893480454695,0.254854885021049,412356000
2001-01-08,0.24921269714832306,0.2555601717473283,0.23980820609809456,0.25485489958211205,373699200
2001-01-09,0.2586171627044678,0.26543480970419114,0.2492126725813195,0.252974132129027,588929600
2001-01-10,0.24921269714832306,0.2557952457276947,0.24168894861337706,0.2510934396636056,580781600
2001-01-11,0.2708427309989929,0.27836562400121234,0.24451083509150046,0.24451083509150046,803734400
2001-01-12,0.2586171627044678,0.27084276632243875,0.25673644548664204,0.2689611701826494,423376800
2001-01-16,0.25767678022384644,0.2746041870493842,0.2557951843500581,0.26237858515974516,306118400
2001-01-17,0.2529740631580353,0.26425929253425406,0.24827225883934556,0.26425929253425406,840873600
2001-01-18,0.2811868190765381,0.2821271652808348,0.2651997533366668,0.26802086728573743,1227010400
2001-01-19,0.2934122383594513,0.2943526091591978,0.28118666460135633,0.29247186755970483,776664000
2001-01-22,0.2896508276462555,0.29529300314344586,0.2774252518886106,0.2868297398976603,519327200
2001-01-23,0.3084591329097748,0.31504253707715185,0.28682991011692915,0.2905913710513126,879530400
2001-01-24,0.3084591329097748,0.3112810761427684,0.2943528319856961,0.3103407297432215,717091200
2001-01-25,0.2999957799911499,0.30940027092761735,0.29717469136440994,0.30940027092761735,489708800
2001-01-26,0.294352650642395,0.29811493795708444,0.2868297334083091,0.2934122797101218,482820800
2001-01-29,0.3263276517391205,0.327268022899308,0.2943527219835937,0.2943527219835937,855528800
2001-01-30,0.3272680938243866,0.3310295290561978,0.31410214136677495,0.3244469797324361,692423200
2001-01-31,0.32538720965385437,0.3385531563883607,0.3225661219002639,0.32350649285547756,730704800
2001-02-01,0.31786349415779114,0.32350654957614117,0.3084590044831922,0.31128094654127314,369695200
2001-02-02,0.31034064292907715,0.33008914228635333,0.3084590466219848,0.31786353758133745,427341600
2001-02-05,0.3037572205066681,0.3094002512105169,0.29717467242640705,0.30845902621425075,286115200
2001-02-06,0.31786349415779114,0.32186005258413114,0.3009361108586394,0.30328700099078126,462711200
2001-02-07,0.31222137808799744,0.3141021206921716,0.29811505519489845,0.31081083369089674,393887200
2001-02-08,0.31222137808799744,0.316923209486373,0.30375725789536107,0.309400289293796,604128000
2001-02-09,0.28777015209198,0.3131616781997159,0.2811867508880484,0.3084589940603593,590083200
2001-02-12,0.29623425006866455,0.30093608007611133,0.28306830237249675,0.28682976135604377,274120000
2001-02-13,0.28777015209198,0.30751864808409884,0.2858894099153509,0.2999957296016907,237070400
2001-02-14,0.2934122383594513,0.29529295484689794,0.2783655522021169,0.2887104094727652,309120000
2001-02-15,0.3018764853477478,0.30940025860406606,0.2962343083189983,0.2962343083189983,311416000
2001-02-16,0.2858894169330597,0.2934123356001324,0.2821271037896644,0.2858894169330597,263911200
2001-02-20,0.27554452419281006,0.2924719304791836,0.27366380730076484,0.2887104715830414,314893600
2001-02-21,0.2840087115764618,0.2999957493814578,0.27460422159956976,0.27460422159956976,390258400
2001-02-22,0.28306835889816284,0.29153162446712616,0.27084277978458,0.2868298186328323,431961600
2001-02-23,0.28306835889816284,0.28400873010984456,0.2746042395192495,0.28024641656522503,293865600
2001-02-26,0.2934122383594513,0.2962341794562204,0.27930592300186335,0.2868296929853186,206438400
2001-02-27,0.29153159260749817,0.2924719637164127,0.28118675704779983,0.29012104850015363,348516000
2001-02-28,0.2746042311191559,0.2924719867321429,0.27272348875332403,0.29153161554922696,508233600
2001-03-01,0.28212711215019226,0.28212711215019226,0.2586171556430802,0.26802081681161566,330461600
2001-03-02,0.2896508276462555,0.3075186040131412,0.2746041641400154,0.27554450998151353,406201600
2001-03-05,0.3065781593322754,0.30845887567503877,0.28965075798971707,0.29153147433248044,324172800
2001-03-06,0.32350656390190125,0.33196982902132033,0.3112809603256499,0.31175115846254386,731802400
2001-03-07,0.3197442591190338,0.3253872898263233,0.31222133984784667,0.32068463030594635,419540800
